	Unnamed: 0	Unnamed: 0.1	Pronoun-offset	A-offset	A-coref	B-offset	B-coref	A-to-pron-chr	B-to-pron-chr	A-to-pron-tk	B-to-pron-tk	A-tk-index	B-tk-index	Pronoun-tk-index	nsubj-A	pobj-A	poss-A	appos-A	dobj-A	nsubjpass-A	nsubj-B	pobj-B	poss-B	appos-B	dobj-B	nsubjpass-B	nsubj-Pronoun	pobj-Pronoun	poss-Pronoun	appos-Pronoun	dobj-Pronoun	nsubjpass-Pronoun	Commas-A-Pron	Commas-B-Pron	Period-A-Pron	Period-B-Pron	Nouns-A-Pronoun	Nouns-B-Pronoun	A-Mentions	B-Mentions	aim_bound_A	aim_bound_B
3654	3654	3654	534	463	0	503	1	71	31	13	5	100	108	113	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	1	1	2	0	0
3655	3655	3655	286	213	0	223	0	73	63	16	14	43	45	59	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	2	1	1	0	0
3656	3656	3656	337	220	0	271	1	117	66	20	10	45	55	65	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	5	2	1	1	0	0
3657	3657	3657	449	399	1	417	0	50	32	8	6	78	80	86	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	3	1	0	0
3658	3658	3658	128	0	1	112	0	128	16	23	3	0	20	23	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	5	0	2	1	0	0
3659	3659	3659	153	89	0	118	0	64	35	11	6	17	22	28	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	1	0	1
3660	3660	3660	169	183	1	303	0	-14	-134	-3	-23	37	57	34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0
3661	3661	3661	451	273	1	363	0	178	88	35	18	55	72	90	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	2	1	1	6	3	2	1	0	0
3662	3662	3662	228	194	0	239	1	34	-11	6	-3	40	49	46	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	2	0	0
3663	3663	3663	251	124	0	170	0	127	81	25	15	25	35	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	1	7	4	2	1	0	0
3664	3664	3664	349	297	1	329	0	52	20	9	4	60	65	69	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	0	0
3665	3665	3665	435	289	1	418	0	146	17	29	3	58	84	87	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	1	9	0	2	2	0	0
3666	3666	3666	192	0	0	83	1	192	109	37	20	0	17	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	11	6	1	0	0	0
3667	3667	3667	293	167	1	267	0	126	26	24	6	36	54	60	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	4	0	2	1	0	0
3668	3668	3668	313	248	0	271	1	65	42	12	8	46	50	58	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	2	3	0	0
3669	3669	3669	297	217	1	267	0	80	30	15	6	42	51	57	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	5	2	1	1	0	0
3670	3670	3670	315	249	0	288	1	66	27	15	7	48	56	63	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	2	0	2	1	0	0
3671	3671	3671	463	409	0	437	1	54	26	8	4	74	78	82	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	4	1	0	0
3672	3672	3672	360	305	0	346	1	55	14	9	2	58	65	67	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	1	0	0
3673	3673	3673	405	317	0	433	1	88	-28	15	-6	65	86	80	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	1	3	0	0
3674	3674	3674	270	16	0	27	0	254	243	66	64	4	6	70	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	1	1	11	10	1	1	0	0
3675	3675	3675	416	290	0	342	1	126	74	28	16	67	79	95	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	5	1	1	1	0	0
3676	3676	3676	374	317	0	328	1	57	46	9	7	59	61	68	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0
3677	3677	3677	350	293	1	309	0	57	41	13	9	59	63	72	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	1	1	2	1	1	1	0	0
3678	3678	3678	406	375	0	417	1	31	-11	7	-3	68	78	75	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	2	0	0
3679	3679	3679	343	243	1	309	0	100	34	15	5	45	55	60	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	0	2	3	0	0
3680	3680	3680	92	67	0	76	0	25	16	5	3	13	15	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0
3681	3681	3681	382	180	1	307	0	202	75	47	17	34	64	81	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	5	2	1	1	8	2	1	1	0	0
3682	3682	3682	399	290	1	341	0	109	58	26	13	62	75	88	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	1	1	1	7	4	4	2	0	0
3683	3683	3683	176	117	1	168	0	59	8	13	2	23	34	36	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	0	2	1	0	0
3684	3684	3684	296	249	1	282	0	47	14	10	3	50	57	60	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	3	1	0	0
3685	3685	3685	323	279	0	308	1	44	15	9	4	55	60	64	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	1	3	0	1
3686	3686	3686	322	263	1	282	0	59	40	9	6	58	61	67	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	0	0
3687	3687	3687	404	291	1	354	0	113	50	22	9	63	76	85	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	1	0	0	6	1	3	1	0	0
3688	3688	3688	175	101	1	116	0	74	59	13	10	18	21	31	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	2	0	0	4	2	1	1	0	0
3689	3689	3689	446	406	1	435	0	40	11	7	3	81	85	88	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	0	1	0	2	2	0	1
3690	3690	3690	152	0	1	36	0	152	116	31	24	0	7	31	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	2	1	1	7	4	1	1	0	0
3691	3691	3691	381	332	0	347	1	49	34	12	8	70	74	82	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	1	1	0	0
3692	3692	3692	257	204	1	234	0	53	23	11	5	40	46	51	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	1	3	1	1	1	0	0
3693	3693	3693	277	145	0	241	1	132	36	33	11	31	53	64	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	5	1	1	1	0	1
3694	3694	3694	290	155	1	250	0	135	40	27	7	34	54	61	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	9	1	1	1	0	0
3695	3695	3695	290	256	0	267	0	34	23	6	4	48	50	54	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0
3696	3696	3696	479	221	0	233	0	258	246	56	53	58	61	114	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	2	1	1	10	9	1	1	0	0
3697	3697	3697	434	463	1	504	0	-29	-70	-6	-13	93	100	87	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0
3698	3698	3698	448	379	1	390	0	69	58	14	12	72	74	86	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	3	2	1	1	0	0
3699	3699	3699	101	0	1	75	0	101	26	19	6	0	13	19	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	2	1	1	1	4	1	1	1	0	0
3700	3700	3700	156	131	0	170	1	25	-14	5	-3	22	30	27	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0
3701	3701	3701	578	491	0	565	1	87	13	16	2	100	114	116	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	2	4	1	1
3702	3702	3702	337	242	0	303	0	95	34	18	5	44	57	62	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	5	1	2	1	1	1
3703	3703	3703	308	267	1	287	0	41	21	7	4	48	51	55	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0
3704	3704	3704	227	144	1	201	0	83	26	14	5	29	38	43	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	1	3	0	0
3705	3705	3705	383	321	0	357	1	62	26	13	5	64	72	77	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	1	4	1	0	0
3706	3706	3706	468	432	1	460	0	36	8	9	2	83	90	92	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	5	0	0
3707	3707	3707	333	274	0	311	1	59	22	14	5	56	65	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	0	0
3708	3708	3708	432	272	1	397	0	160	35	29	6	48	71	77	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	1	1	8	1	3	1	0	0
3709	3709	3709	343	233	0	271	1	110	72	21	14	44	51	65	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	6	3	1	1	0	0
3710	3710	3710	353	244	1	257	0	109	96	25	22	43	46	68	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	4	3	1	1	1	0
3711	3711	3711	194	9	1	161	0	185	33	45	9	1	37	46	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	9	1	8	6	0	0
3712	3712	3712	311	239	0	273	1	72	38	16	9	48	55	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	3	1	1	1	0	0
3713	3713	3713	335	285	1	312	0	50	23	14	6	59	67	73	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	5	1	1	2	0	0
3714	3714	3714	316	143	1	299	0	173	17	38	3	25	60	63	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	1	1	11	0	1	1	0	0
3715	3715	3715	260	162	1	184	0	98	76	19	15	31	35	50	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	5	3	1	2	0	0
3716	3716	3716	310	200	1	213	0	110	97	23	21	41	43	64	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	6	5	2	2	0	0
3717	3717	3717	379	321	0	340	0	58	39	9	6	67	70	76	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	1	1	1	0	0
3718	3718	3718	339	281	1	317	0	58	22	11	4	55	62	66	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	1	0	0
3719	3719	3719	302	241	0	247	1	61	55	12	10	47	49	59	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	2	1	2	2	0	0
3720	3720	3720	197	172	0	225	1	25	-28	5	-6	32	43	37	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0
3721	3721	3721	179	51	1	67	0	128	112	26	23	11	14	37	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	5	1	1	0	0
3722	3722	3722	276	171	1	259	0	105	17	22	4	34	52	56	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	4	0	2	1	0	0
3723	3723	3723	298	303	1	347	0	-5	-49	-2	-9	60	67	58	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	4	0	0
3724	3724	3724	250	226	0	293	1	24	-43	4	-10	43	57	47	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	4	3	0	0
3725	3725	3725	91	0	0	137	1	91	-46	14	-7	0	21	14	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	1	1	0	0
3726	3726	3726	267	295	0	336	0	-28	-69	-5	-13	57	65	52	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0
3727	3727	3727	249	118	1	156	0	131	93	24	16	21	29	45	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	6	4	3	1	0	0
3728	3728	3728	237	172	0	188	1	65	49	13	11	38	40	51	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	4	3	1	1	0	0
3729	3729	3729	365	302	0	324	1	63	41	13	10	58	61	71	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	3	2	1	2	0	0
3730	3730	3730	250	171	0	187	1	79	63	15	12	32	35	47	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	3	1	2	0	0
3731	3731	3731	262	230	0	237	1	32	25	7	5	44	46	51	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	3	2	0	0
3732	3732	3732	300	240	0	258	0	60	42	11	8	46	49	57	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	2	1	1	1	0	0
3733	3733	3733	87	16	0	49	1	71	38	11	6	4	9	15	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	3	2	1	2	0	0
3734	3734	3734	286	194	1	318	0	92	-32	17	-7	37	61	54	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	3	0	1	2	0	0
3735	3735	3735	160	134	0	149	1	26	11	4	2	26	28	30	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	2	1	1
3736	3736	3736	380	275	0	304	1	105	76	21	16	53	58	74	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	2	0	0	6	4	1	1	0	0
3737	3737	3737	86	0	1	60	0	86	26	19	6	0	13	19	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	1	1	1	0	0
3738	3738	3738	465	195	0	214	1	270	251	57	53	34	38	91	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	2	0	0	11	9	1	1	0	0
3739	3739	3739	376	258	1	276	0	118	100	25	22	58	61	83	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	6	4	2	1	0	0
3740	3740	3740	499	0	1	354	0	499	145	90	30	0	60	90	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	10	5	1	1	20	7	1	1	0	0
3741	3741	3741	528	329	1	356	0	199	172	33	29	64	68	97	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	7	6	1	1	0	0
3742	3742	3742	295	214	0	379	1	81	-84	20	-17	43	80	63	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	5	0	1	2	0	0
3743	3743	3743	432	393	0	412	0	39	20	9	6	73	76	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	2	0	0
3744	3744	3744	284	185	1	234	0	99	50	19	9	33	43	52	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	1	1	5	1	2	1	0	0
3745	3745	3745	301	182	0	277	1	119	24	23	5	32	50	55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	1	1	1	0	0
3746	3746	3746	505	418	1	467	0	87	38	14	8	76	82	90	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	2	1	1	1	0	0
3747	3747	3747	411	577	1	626	0	-166	-215	-33	-39	104	110	71	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
3748	3748	3748	265	175	0	206	1	90	59	18	12	35	41	53	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	4	2	3	1	0	0
3749	3749	3749	370	285	1	305	0	85	65	15	12	48	51	63	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	1	1	1	1
3750	3750	3750	427	380	0	408	1	47	19	8	3	67	72	75	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1
3751	3751	3751	118	17	1	86	0	101	32	21	6	4	19	25	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	6	2	3	1	1	0
3752	3752	3752	60	45	1	183	0	15	-123	3	-23	7	33	10	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
3753	3753	3753	302	52	0	133	0	250	169	47	31	12	28	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3	1	1	12	9	2	2	0	0
3754	3754	3754	172	18	1	128	0	154	44	30	8	6	28	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	1	1	8	1	2	1	0	0
3755	3755	3755	265	285	1	310	0	-20	-45	-4	-8	60	64	56	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0
3756	3756	3756	394	184	1	294	0	210	100	44	21	42	65	86	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	9	4	3	1	0	0
3757	3757	3757	265	160	1	188	0	105	77	20	14	32	38	52	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	5	3	2	1	0	0
3758	3758	3758	244	179	0	187	1	65	57	14	12	40	42	54	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	2	0	0	2	1	1	2	0	0
3759	3759	3759	202	121	1	195	0	81	7	15	2	24	37	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	3	1	0	0
3760	3760	3760	328	319	1	355	0	9	-27	2	-8	64	74	66	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0
3761	3761	3761	347	233	1	324	0	114	23	21	5	41	57	62	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	3	0	1	1	0	0
3762	3762	3762	301	217	0	255	1	84	46	18	10	42	50	60	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	2	0	1	2	0	0
3763	3763	3763	389	304	1	366	0	85	23	14	3	63	74	77	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	1	1	1
3764	3764	3764	132	55	0	110	0	77	22	14	4	11	21	25	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	1	1	0	0
3765	3765	3765	350	71	0	302	1	279	48	60	8	16	68	76	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	15	1	0	1	0	0
3766	3766	3766	338	252	0	279	1	86	59	14	10	47	51	61	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	3	0	0
3767	3767	3767	346	89	0	123	0	257	223	46	40	17	23	63	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	0	0	11	10	1	2	0	0
3768	3768	3768	618	502	1	806	0	116	-188	23	-41	81	145	104	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	7	0	1	1	0	0
3769	3769	3769	240	199	1	215	0	41	25	7	5	45	47	52	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	4	1	1
3770	3770	3770	405	217	0	263	1	188	142	38	29	47	56	85	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	8	5	1	2	0	0
3771	3771	3771	371	245	1	314	0	126	57	20	9	44	55	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	2	3	2	0	1
3772	3772	3772	126	0	1	86	0	126	40	30	9	0	21	30	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	1	6	1	2	1	0	0
3773	3773	3773	403	332	1	357	0	71	46	15	9	65	71	80	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	4	1	1	1	0	0
3774	3774	3774	250	0	0	213	1	250	37	53	8	0	45	53	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	11	1	1	2	0	0
3775	3775	3775	245	0	1	148	0	245	97	55	26	0	29	55	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	1	1	10	3	1	1	0	0
3776	3776	3776	267	101	0	136	1	166	131	33	26	18	25	51	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	6	5	1	1	6	3	2	1	0	0
3777	3777	3777	288	202	0	255	1	86	33	15	6	42	51	57	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	1	3	0	0
3778	3778	3778	298	264	0	359	1	34	-61	11	-11	56	78	67	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	2	0	0
3779	3779	3779	349	291	0	361	1	58	-12	11	-3	54	68	65	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	2	0	0
3780	3780	3780	240	153	0	205	1	87	35	14	5	31	40	45	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	1	1	2	0	0
3781	3781	3781	263	180	0	229	1	83	34	14	6	39	47	53	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	0	1	1	0	0
3782	3782	3782	322	266	1	300	0	56	22	14	6	44	52	58	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	2	1	0	0
3783	3783	3783	289	110	0	233	0	179	56	38	14	23	47	61	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	6	1	0	0	0	0
3784	3784	3784	388	197	1	259	0	191	129	35	24	35	46	70	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	2	1	1	12	8	2	1	0	0
3785	3785	3785	197	89	0	257	1	108	-60	20	-12	15	47	35	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0
3786	3786	3786	382	338	1	359	0	44	23	7	4	68	71	75	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	1	3	3	1	1
3787	3787	3787	275	343	0	365	0	-68	-90	-21	-26	77	82	56	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0
3788	3788	3788	379	348	1	371	0	31	8	6	2	65	69	71	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0
3789	3789	3789	374	315	1	346	0	59	28	10	6	56	60	66	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	2	0	0
3790	3790	3790	157	88	0	100	0	69	57	15	12	17	20	32	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	1	1	4	3	1	1	0	0
3791	3791	3791	271	118	1	151	0	153	120	29	24	20	25	49	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	2	0	0	8	6	2	2	0	0
3792	3792	3792	173	186	0	192	1	-13	-19	-2	-4	38	40	36	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0
3793	3793	3793	264	184	0	225	1	80	39	13	6	37	44	50	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1	2	1	1	1
3794	3794	3794	123	0	1	90	0	123	33	25	7	0	18	25	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	4	0	1	1	0	0
3795	3795	3795	295	155	1	261	0	140	34	24	6	29	47	53	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	2	1	2	0	0
3796	3796	3796	235	188	0	225	1	47	10	9	2	40	47	49	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2	0	1
3797	3797	3797	300	120	0	134	0	180	166	34	32	24	26	58	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	3	1	1	6	5	2	2	0	0
3798	3798	3798	312	243	1	288	0	69	24	14	4	41	51	55	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	2	1	0	1
3799	3799	3799	86	190	0	222	1	-104	-136	-23	-29	40	46	17	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	1	0
3800	3800	3800	255	178	0	192	1	77	63	14	11	36	39	50	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	2	3	1	0	1
3801	3801	3801	311	209	1	288	0	102	23	16	4	42	54	58	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	3	0	2	1	0	0
3802	3802	3802	359	196	1	303	0	163	56	27	9	38	56	65	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	6	1	2	2	0	0
3803	3803	3803	399	278	1	345	0	121	54	23	11	63	75	86	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	5	1	2	1	0	0
3804	3804	3804	273	228	1	260	0	45	13	8	2	45	51	53	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	3	0	0
3805	3805	3805	278	193	1	237	0	85	41	18	11	42	49	60	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	2	1	0	0
